NCIH1155_NCIH1568,17
OV90_HCT15,17
TE1_SW48,17
KYSE150_CL34,17
NCIH650_AU565,17
AU565_SW48,17
SW48_L428,17
HCT15_OVCAR4,17
HCT15_8305C,17
A2780_NCIH1048,16
A2780_SNU1,16
EFM19_RKO,16
NCIH2170_SW48,16
NCIH1048_MFE296,16
NCIH1048_HCC15,16
EFM192A_HCT15,16
A2058_NCIH1155,16
NCIH358_AGS,16
NCIH358_NCIH446,16
SKMEL30_RKO,16
IALM_SNU1,16
IALM_RKO,16
IALM_SNGM,16
IALM_SW48,16
MFE296_AGS,16
MKN1_SNUC5,16
MKN1_SW48,16
NCIH23_SHP77,16
CORL23_CCK81,16
NCIN87_SNGM,16
NCIH747_SNUC5,16
NCIH747_NCIH650,16
NCIH747_HCT15,16
NCIH441_NCIH1793,16
SKMEL2_NCIH2172,16
LXF289_NCIH2172,16
FUOV1_HCT15,16
769P_HCT15,16
HCC1937_HCT15,16
IGR1_EBC1,16
IGR1_NCIH1155,16
HGC27_NCIH1793,16
AGS_NCIH1793,16
AGS_NCIH2110,16
NUGC3_IPC298,16
NUGC3_NCIH661,16
KYSE70_RKO,16
SNU1_NCIH2009,16
SNU1_NCIH196,16
SNU1_COLO678,16
SNU1_AU565,16
SNU1_SW948,16
SNU1_KU1919,16
SNU1_TE4,16
NCIH1435_NALM6,16
NCIH1435_HCC15,16
RCHACV_COLO679,16
RCHACV_MELJUSO,16
RCHACV_TE4,16
HDMYZ_NCIH1155,16
NCIH2291_SNGM,16
RKO_MDAMB468,16
RKO_SJSA1,16
RKO_COLO678,16
RKO_TCCSUP,16
RKO_RVH421,16
MDAMB453_NALM6,16
MDAMB453_NCIH1155,16
SNUC5_SUDHL6,16
SNUC5_NCIH196,16
SNUC5_KYM1,16
SNUC5_NCIH1944,16
SNUC5_NCIH838,16
SNUC5_SKMEL5,16
KMS11_CCK81,16
KMS11_SW48,16
NALM6_SHP77,16
C32_HCT15,16
CORL88_NCIH650,16
TE10_NCIH1155,16
NCIH2228_CCK81,16
SNGM_MKN7,16
SNGM_TE6,16
SNGM_MDAMB231,16
SNGM_TE1,16
SNGM_ABC1,16
